TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R134a SC2);DX Evap (R134a SC3);DX Evap (R404A/R507 SC2);DX Evap (R404A/R507 SC3);DX Evap (R407C SC2);DX Evap (R407C SC3);DX Evap (R449A SC2);DX Evap (R449A SC3);DX Evap (R452A SC2);DX Evap (R452A SC3);DX Evap (R513A SC2);DX Evap (R513A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE STREAMER;STREAMER;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GACC RX 040.1/2WN/HJE7E.TNNN;GACC RX;040.1/2WN/HJE7E.TNNN;n/a;finoox;247-1BGH.1H0.3VS.SJ5R-R23.01.0800.000;GACC RX 040.1H/27-ENW_.E_Epoxy;3907;E;2;1;1734;Axial;11,09;8,368;11,172;9,095;11,485;8,885;10,798;8,747;10,393;8,338;10,806;8,393;39,16;6125;1310;13;VT0605;0,41;0,85;C;54,23;76,05;13,2;400V-3~N-6.2kW;;;gacc2;1686;560;565;1360;406;64,2;22;35;Inclusive;n/a;Inclusive;344;No;Yes;Yes;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00012.1;4;100;1580;1;200;1560;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC RX 040.1/1WN/HJA7E.UNNN;GACC RX;040.1/1WN/HJA7E.UNNN;n/a;finoox;247-1BCP.1H0.3VM.RZTF-R23.00.0800.000;GACC RX 040.1H/17-ENW_.E;2418;E;1;1;1734;Axial;5,565;4,184;5,631;4,564;5,779;4,461;5,435;4,395;5,242;4,192;5,429;4,189;19,58;3062;1310;12;VT0605;0,205;0,85;C;51,5;73,04;6,9;230V-1~-2.86kW;;;gacc1;1006;560;565;680;406;36,7;16;28;n/a;n/a;138;172;No;Yes;No;400;AC motor;50;W;H04BB08800540230;H01CB08800700230;;BG351035-00005.1;4;100;880;1;200;880;no;no;H;F;Aluminum;7;16;8;yes;piece;1
GACC RX 040.1/1WN/FJA7E.TANN;GACC RX;040.1/1WN/FJA7E.TANN;n/a;finoox;247-1BCB.1H0.3VC.S5NK-R23.01.0800.100;GACC RX 040.1F/17-ENW_.E;2497;E;1;1;1734;Axial;4,646;3,52;4,651;3,81;4,817;3,68;4,508;3,663;4,328;3,498;4,559;3,559;14,68;3215;1310;12;VT0605;0,201;0,85;C;51,5;73,04;5,3;230V-1~-2.32kW;;;gacc1;1006;560;565;680;406;32,4;16;28;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;400;AC motor;50;W;H04BB08800540230;H01CB08800700230;;BG351035-00004.1;3;100;880;1;200;880;no;no;F;F;Aluminum;7;12;6;yes;piece;1
GACC RX 040.1/3WN/HJA7A.TANN;GACC RX;040.1/3WN/HJA7A.TANN;n/a;finoox;247-1BJN.1H0.3VS.SJ5H-R23.01.0000.100;GACC RX 040.1H/37-ANW_.E;4979;A;3;1;1734;Axial;15,803;11,149;16,989;13,218;16,984;12,753;16,384;12,713;15,92;12,176;15,598;11,025;58,74;9187;1310;14;VT0605;0,615;0,85;C;55,73;77,81;19,2;;400V-3~N-8.1kW;BG351035-00018;gacc3a;2366;560;565;680;406;83,4;22;35;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;400;AC motor;50;W;;;388;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC RX 040.1/3WN/HJA7A.UANN;GACC RX;040.1/3WN/HJA7A.UANN;n/a;finoox;247-1BJN.1H0.3VS.SJ5H-R23.00.0000.100;GACC RX 040.1H/37-ANW_.E;4700;A;3;1;1734;Axial;15,803;11,149;16,989;13,218;16,984;12,753;16,384;12,713;15,92;12,176;15,598;11,025;58,74;9187;1310;14;VT0605;0,615;0,85;C;55,73;77,81;19,2;;400V-3~N-8.1kW;BG351035-00018;gacc3a;2366;560;565;680;406;83,4;22;35;n/a;n/a;279;Inclusive;Yes;No;No;400;AC motor;50;W;;;388;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC RX 040.1/2WN/HJA7E.TANN;GACC RX;040.1/2WN/HJA7E.TANN;n/a;finoox;247-1BGD.1H0.3VS.SJ5R-R23.01.0800.100;GACC RX 040.1H/27-ENW_.E;3904;E;2;1;1734;Axial;11,169;8,448;11,279;9,166;11,577;8,955;10,89;8,82;10,5;8,415;10,897;8,456;39,16;6125;1310;13;VT0605;0,41;0,85;C;54,23;76,05;13,2;400V-3~N-6.2kW;;;gacc2;1686;560;565;1360;406;64,2;22;35;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00012.1;4;100;1580;1;200;1560;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC RX 040.1/2WN/DJA4A.UANN;GACC RX;040.1/2WN/DJA4A.UANN;n/a;finoox;247-1BF6.1H0.3V9.S5NX-R23.00.0000.100;GACC RX 040.1D/24-ANW_.E;3052;A;2;1;1734;Axial;8,482;6,094;8,931;6,99;9,113;6,878;8,616;6,739;8,278;6,401;8,292;5,951;32,72;6331;1310;13;VT0605;0,405;0,85;D;54,23;76,05;6,7;;400V-3~N-3.7kW;BG351035-00010;gacc2;1686;560;565;1360;406;44,4;16;28;n/a;n/a;201;Inclusive;Yes;No;No;400;AC motor;50;W;;;239;;;;;;;;no;no;D;F;Aluminum;4;8;4;yes;piece;1
GACC RX 040.1/2WN/DJA4E.UANN;GACC RX;040.1/2WN/DJA4E.UANN;n/a;finoox;247-1BF7.1H0.3V9.S5NX-R23.00.0800.100;GACC RX 040.1D/24-ENW_.E;3376;E;2;1;1734;Axial;8,482;6,094;8,931;6,99;9,113;6,878;8,616;6,739;8,278;6,401;8,292;5,951;32,72;6331;1310;13;VT0605;0,405;0,85;D;54,23;76,05;6,7;400V-3~N-3.7kW;;;gacc2;1686;560;565;1360;406;47,4;16;28;n/a;n/a;201;Inclusive;Yes;Yes;No;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00010.1;2;100;1580;1;200;1560;no;no;D;F;Aluminum;4;8;4;yes;piece;1
GACC RX 040.1/1WN/DJA4E.UANN;GACC RX;040.1/1WN/DJA4E.UANN;n/a;finoox;247-1BC1.1H0.3V8.S5NV-R23.00.0800.100;GACC RX 040.1D/14-ENW_.E;2159;E;1;1;1734;Axial;4,51;3,377;4,422;3,615;4,678;3,623;4,299;3,497;4,074;3,283;4,321;3,416;16,36;3165;1310;12;VT0605;0,203;0,85;D;51,5;73,04;3,5;230V-1~-1.78kW;;;gacc1;1006;560;565;680;406;28,1;16;22;n/a;n/a;138;Inclusive;Yes;Yes;No;400;AC motor;50;W;H04BB08800540230;H01CB08800700230;;BG351035-00003.1;2;100;880;1;200;880;no;no;D;F;Aluminum;4;10;4;yes;piece;1
GACC RX 040.1/2WN/FJA4A.TNNN;GACC RX;040.1/2WN/FJA4A.TNNN;n/a;finoox;247-1BFL.1H0.3VE.SJ5Z-R23.01.0000.000;GACC RX 040.1F/24-ANW_.E;3298;A;2;1;1734;Axial;11,599;8,808;11,466;9,38;12,018;9,407;11,128;9,073;10,608;8,556;11,154;8,846;49,07;5817;1310;12;VT0605;0,415;0,85;C;54,23;76,05;10,1;;400V-3~N-4.95kW;BG351035-00011;gacc2;1686;560;565;1360;406;52,6;22;35;n/a;n/a;Inclusive;344;No;No;Yes;400;AC motor;50;W;;;280;;;;;;;;no;no;F;F;Aluminum;4;6;6;yes;piece;1
GACC RX 040.1/3WN/FJA4A.UNNN;GACC RX;040.1/3WN/FJA4A.UNNN;n/a;finoox;247-1BJ2.1H0.3VE.SJ60-R23.00.0000.000;GACC RX 040.1F/34-ANW_.E;4101;A;3;1;1734;Axial;16,421;11,87;17,304;13,658;17,584;13,368;16,736;13,176;16,109;12,516;16,087;11,673;73,61;8726;1310;13;VT0605;0,623;0,85;C;55,73;77,81;14,6;;400V-3~N-6.5kW;BG351035-00017;gacc3a;2366;560;565;680;406;73,3;22;35;n/a;n/a;279;516;No;No;No;400;AC motor;50;W;;;337;;;;;;;;no;no;F;F;Aluminum;4;6;6;yes;piece;1
GACC RX 040.1/2WN/HJA4E.UANN;GACC RX;040.1/2WN/HJA4E.UANN;n/a;finoox;247-1BGB.1H0.3VS.SJ61-R23.00.0800.100;GACC RX 040.1H/24-ENW_.E;4054;E;2;1;1734;Axial;12,675;9,614;12,831;10,495;13,219;10,434;12,448;10,108;11,934;9,592;12,229;9,548;65,43;5353;1310;11;VT0605;0,42;0,85;C;54,23;76,05;13,2;400V-3~N-6.2kW;;;gacc2;1686;560;565;1360;406;65;22;35;n/a;n/a;201;Inclusive;Yes;Yes;No;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00012.1;4;100;1580;1;200;1560;no;no;H;F;Aluminum;4;8;8;yes;piece;1
GACC RX 040.1/2WN/DJC4E.UNNN;GACC RX;040.1/2WN/DJC4E.UNNN;n/a;finoox;247-1BFB.1H0.3V9.S5NX-R23.00.0800.000;GACC RX 040.1D/24-ENW_.E_PC;3712;E;2;1;1734;Axial;7,575;5,437;7,963;6,234;8,11;6,145;7,687;6,014;7,386;5,698;7,394;5,34;33,97;6331;1310;13;VT0605;0,405;0,85;D;54,23;76,05;6,7;400V-3~N-3.7kW;;;gacc2;1686;560;565;1360;406;47,4;16;28;n/a;Inclusive;201;344;No;Yes;No;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00010.1;2;100;1580;1;200;1560;no;no;D;F;Powder coated;4;8;4;yes;piece;1
GACC RX 040.1/1WN/DJC4A.TANN;GACC RX;040.1/1WN/DJC4A.TANN;n/a;finoox;247-1BC4.1H0.3V8.S5NV-R23.01.0000.100;GACC RX 040.1D/14-ANW_.E_PC;2458;A;1;1;1734;Axial;4,031;3,021;3,942;3,222;4,188;3,244;3,834;3,122;3,629;2,925;3,853;3,051;16,99;3165;1310;12;VT0605;0,203;0,85;D;51,5;73,04;3,5;;230V-1~-1.78kW;BG351035-00003;gacc1;1006;560;565;680;406;26,2;16;22;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;400;AC motor;50;W;;;201;;;;;;;;no;no;D;F;Powder coated;4;10;4;yes;piece;1
GACC RX 040.1/1WN/DJC4A.UNNN;GACC RX;040.1/1WN/DJC4A.UNNN;n/a;finoox;247-1BC4.1H0.3V8.S5NV-R23.00.0000.000;GACC RX 040.1D/14-ANW_.E_PC;2148;A;1;1;1734;Axial;4,031;3,021;3,942;3,222;4,188;3,244;3,834;3,122;3,629;2,925;3,853;3,051;16,99;3165;1310;12;VT0605;0,203;0,85;D;51,5;73,04;3,5;;230V-1~-1.78kW;BG351035-00003;gacc1;1006;560;565;680;406;26,2;16;22;n/a;Inclusive;138;172;No;No;No;400;AC motor;50;W;;;201;;;;;;;;no;no;D;F;Powder coated;4;10;4;yes;piece;1
GACC RX 040.1/2WN/FJC4E.UNNN;GACC RX;040.1/2WN/FJC4E.UNNN;n/a;finoox;247-1BFV.1H0.3VE.SJ5Z-R23.00.0800.000;GACC RX 040.1F/24-ENW_.E_PC;4237;E;2;1;1734;Axial;10,358;7,865;10,21;8,356;10,746;8,412;9,887;8,094;9,442;7,61;9,94;7,898;50,96;5817;1310;12;VT0605;0,415;0,85;D;54,23;76,05;10,1;400V-3~N-4.95kW;;;gacc2;1686;560;565;1360;406;56,6;22;35;n/a;Inclusive;201;344;No;Yes;No;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00011.1;3;100;1580;1;200;1560;no;no;F;F;Powder coated;4;6;6;yes;piece;1
GACC RX 040.1/3WN/FJC4A.TNNN;GACC RX;040.1/3WN/FJC4A.TNNN;n/a;finoox;247-1BJA.1H0.3VE.SJ60-R23.01.0000.000;GACC RX 040.1F/34-ANW_.E_PC;5426;A;3;1;1734;Axial;14,644;10,584;15,422;12,179;15,683;11,925;14,918;11,749;14,368;11,167;14,34;10,389;76,43;8726;1310;13;VT0605;0,623;0,85;D;55,73;77,81;14,6;;400V-3~N-6.5kW;BG351035-00017;gacc3a;2366;560;565;680;406;73,3;22;35;n/a;Inclusive;Inclusive;516;No;No;Yes;400;AC motor;50;W;;;337;;;;;;;;no;no;F;F;Powder coated;4;6;6;yes;piece;1
GACC RX 040.1/2WN/HJC4E.TNNN;GACC RX;040.1/2WN/HJC4E.TNNN;n/a;finoox;247-1BGK.1H0.3VS.SJ61-R23.01.0800.000;GACC RX 040.1H/24-ENW_.E_PC;4840;E;2;1;1734;Axial;11,307;8,571;11,42;9,337;11,853;9,311;11,083;9,001;10,621;8,525;10,961;8,468;67,94;5353;1310;11;VT0605;0,42;0,85;C;54,23;76,05;13,2;400V-3~N-6.2kW;;;gacc2;1686;560;565;1360;406;65;22;35;n/a;Inclusive;Inclusive;344;No;Yes;Yes;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00012.1;4;100;1580;1;200;1560;no;no;H;F;Powder coated;4;8;8;yes;piece;1
GACC RX 040.1/1WN/HJC7E.UNNN;GACC RX;040.1/1WN/HJC7E.UNNN;n/a;finoox;247-1BCT.1H0.3VM.RZTF-R23.00.0800.000;GACC RX 040.1H/17-ENW_.E_PC;2727;E;1;1;1734;Axial;5,227;3,925;5,275;4,288;5,428;4,193;5,091;4,123;4,907;3,927;5,084;3,928;20,3;3062;1310;12;VT0605;0,205;0,85;C;51,5;73,04;6,9;230V-1~-2.86kW;;;gacc1;1006;560;565;680;406;36,7;16;28;n/a;Inclusive;138;172;No;Yes;No;400;AC motor;50;W;H04BB08800540230;H01CB08800700230;;BG351035-00005.1;4;100;880;1;200;880;no;no;H;F;Powder coated;7;16;8;yes;piece;1
GACC RX 040.1/2WN/FJC7E.TNNN;GACC RX;040.1/2WN/FJC7E.TNNN;n/a;finoox;247-1BFX.1H0.3VD.S5NY-R23.01.0800.000;GACC RX 040.1F/27-ENW_.E_PC;3774;E;2;1;1734;Axial;8,339;6,006;8,751;6,91;8,86;6,733;8,461;6,635;8,181;6,342;8,184;5,959;30,45;6429;1310;13;VT0605;0,403;0,85;C;54,23;76,05;9,8;400V-3~N-4.95kW;;;gacc2;1686;560;565;1360;406;55,3;16;28;n/a;Inclusive;Inclusive;344;No;Yes;Yes;400;AC motor;50;W;H04BB15801250230;H01CB15601200230;;BG351035-00011.1;3;100;1580;1;200;1560;no;no;F;F;Powder coated;7;10;6;yes;piece;1
GACC RX 040.1/4WN/FJC7E.TANN;GACC RX;040.1/4WN/FJC7E.TANN;n/a;finoox;247-1BK5.1H0.3VF.SJ7P-R23.01.0800.100;GACC RX 040.1F/47-ENW_.E_PC;7213;E;4;1;1734;Axial;17,217;12,889;17,459;14,114;17,959;13,867;16,805;13,541;16,238;12,898;16,796;12,952;60,89;12859;1310;16;VT0605;0,806;0,85;C;56,74;79,06;19,5;400V-3~N-9.1kW;;;gacc4a;3046;560;565;680;406;101,5;22;42;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;400;AC motor;50;W;H04BB29002300230;H01CB29202200230;;BG351035-00019.1;3;100;2900;1;200;2920;no;no;F;F;Powder coated;7;4;6;yes;piece;1
GACC RX 040.1/4WN/HJC7E.TANN;GACC RX;040.1/4WN/HJC7E.TANN;n/a;finoox;247-1BKH.1H0.3VU.SJ9D-R23.01.0800.100;GACC RX 040.1H/47-ENW_.E_PC;8186;E;4;1;1734;Axial;21,013;15,891;21,149;17,199;21,763;16,866;20,426;16,576;19,675;15,795;20,459;15,937;81,19;12250;1310;15;VT0605;0,82;0,85;C;56,74;79,06;25,7;400V-3~N-11.4kW;;;gacc4a;3046;560;565;680;406;117,8;22;42;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;400;AC motor;50;W;H04BB29002300230;H01CB29202200230;;BG351035-00020.1;4;100;2900;1;200;2920;no;no;H;F;Powder coated;7;4;8;yes;piece;1
GACC RX 040.1/4WN/HJC7E.TNNN;GACC RX;040.1/4WN/HJC7E.TNNN;n/a;finoox;247-1BKH.1H0.3VU.SJ9D-R23.01.0800.000;GACC RX 040.1H/47-ENW_.E_PC;7498;E;4;1;1734;Axial;21,013;15,891;21,149;17,199;21,763;16,866;20,426;16,576;19,675;15,795;20,459;15,937;81,19;12250;1310;15;VT0605;0,82;0,85;C;56,74;79,06;25,7;400V-3~N-11.4kW;;;gacc4a;3046;560;565;680;406;117,8;22;42;n/a;Inclusive;Inclusive;688;No;Yes;Yes;400;AC motor;50;W;H04BB29002300230;H01CB29202200230;;BG351035-00020.1;4;100;2900;1;200;2920;no;no;H;F;Powder coated;7;4;8;yes;piece;1
GACC RX 040.1/3WN/HJC7A.TNNN;GACC RX;040.1/3WN/HJC7A.TNNN;n/a;finoox;247-1BJS.1H0.3VS.SJ5H-R23.01.0000.000;GACC RX 040.1H/37-ANW_.E_PC;5177;A;3;1;1734;Axial;14,814;10,448;15,944;12,394;15,941;11,964;15,371;11,929;14,921;11,424;14,623;10,324;60,89;9187;1310;14;VT0605;0,615;0,85;C;55,73;77,81;19,2;;400V-3~N-8.1kW;BG351035-00018;gacc3a;2366;560;565;680;406;83,4;22;35;n/a;Inclusive;Inclusive;516;No;No;Yes;400;AC motor;50;W;;;388;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC RX 040.1/3WN/HJC7A.UNNN;GACC RX;040.1/3WN/HJC7A.UNNN;n/a;finoox;247-1BJS.1H0.3VS.SJ5H-R23.00.0000.000;GACC RX 040.1H/37-ANW_.E_PC;4898;A;3;1;1734;Axial;14,814;10,448;15,944;12,394;15,941;11,964;15,371;11,929;14,921;11,424;14,623;10,324;60,89;9187;1310;14;VT0605;0,615;0,85;C;55,73;77,81;19,2;;400V-3~N-8.1kW;BG351035-00018;gacc3a;2366;560;565;680;406;83,4;22;35;n/a;Inclusive;279;516;No;No;No;400;AC motor;50;W;;;388;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC RX 040.1/2WN/HJC7A.TNNN;GACC RX;040.1/2WN/HJC7A.TNNN;n/a;finoox;247-1BGL.1H0.3VS.SJ5R-R23.01.0000.000;GACC RX 040.1H/27-ANW_.E_PC;3635;A;2;1;1734;Axial;10,487;7,926;10,566;8,607;10,873;8,417;10,203;8,274;9,83;7,883;10,211;7,93;40,59;6125;1310;13;VT0605;0,41;0,85;C;54,23;76,05;13,2;;400V-3~N-6.2kW;BG351035-00012;gacc2;1686;560;565;1360;406;59,3;22;35;n/a;Inclusive;Inclusive;344;No;No;Yes;400;AC motor;50;W;;;321;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC RX 020.1/1XN/CFA4E.UNNN;GACC RX;020.1/1XN/CFA4E.UNNN;n/a;finoox;247-1HDN.0C9.3YN.00NN-R23.00.0800.000;E-GACC-RX-020.1-C/1-4.0-ANX-CC-E32C-417;1162;E;1;1;417;Axial;0,939;0,653;0,952;0,769;1,093;0,85;1,003;0,826;0,947;0,762;0,896;0,663;4,13;751;2550;5;VT0337U;0,085;0,38;E;42,38;63,51;0,5;230V-1~-0.7kW;;;gacc1;642;393;353;350;299;13,4;9,52;9,52;n/a;n/a;0;n/a;No;Yes;No;200;AC motor;60;X;H04BB05400330230;H04CB05100350230;;AY7.004785.1;1;100;540;1;200;510;no;no;C;E;Aluminum;4;18;3;yes;piece;1
GACC RX 020.1/1XN/DFA4A.UNNN;GACC RX;020.1/1XN/DFA4A.UNNN;n/a;finoox;247-1HEP.0C9.3UN.00NN-R23.00.0000.000;GACC-RX-020.1-D/1-4.0-ANX-CC-E32C-417;1079;A;1;1;417;Axial;1,08;0,721;1,161;0,9;1,288;0,955;1,218;0,942;1,15;0,876;1,042;0,722;5,51;735;2550;5;VT0337U;0,085;0,38;E;42,38;63,51;0,7;;230V-1~-0.7kW;AY7.004785;gacc1;642;393;353;350;299;10;9,52;9,52;n/a;n/a;0;n/a;No;No;No;200;AC motor;60;X;;;109;;;;;;;;no;no;D;E;Aluminum;4;24;4;yes;piece;1
GACC RX 020.1/2XN/CFA4E.UNNN;GACC RX;020.1/2XN/CFA4E.UNNN;n/a;finoox;247-1HAG.0C9.3YP.SCWC-R23.00.0800.000;E-GACC-RX-020.1-C/2-4.0-ANX-CC-E32C-417;1661;E;2;1;417;Axial;1,833;1,302;1,834;1,508;2,109;1,671;1,944;1,616;1,822;1,493;1,75;1,333;8,26;1503;2550;6;VT0337U;0,17;0,38;E;45,23;66,52;1;230V-1~-1.1kW;;;gacc2;992;393;353;700;299;19,5;16;16;n/a;n/a;0;n/a;No;Yes;No;200;AC motor;60;X;H04BB08800540230;H04CB08600600230;;AY7.004786.1;1;100;880;1;200;860;no;no;C;E;Aluminum;4;8;3;yes;piece;1
GACC RX 020.1/2XN/DFA4E.UNNN;GACC RX;020.1/2XN/DFA4E.UNNN;n/a;finoox;247-1HBJ.0C9.3UP.SCWD-R23.00.0800.000;E-GACC-RX-020.1-D/2-4.0-ANX-CC-E32C-417;1724;E;2;1;417;Axial;2,361;1,701;2,345;1,963;2,697;2,132;2,467;2,083;2,314;1,929;2,283;1,741;11,02;1470;2550;6;VT0337U;0,171;0,38;E;45,23;66,52;1,4;230V-1~-1.1kW;;;gacc2;992;393;353;700;299;20,6;16;18;n/a;n/a;0;n/a;No;Yes;No;200;AC motor;60;X;H04BB08800540230;H04CB08600600230;;AY7.004786.1;1;100;880;1;200;860;no;no;D;E;Aluminum;4;8;4;yes;piece;1
GACC RX 020.1/2XN/FFA4A.UNNN;GACC RX;020.1/2XN/FFA4A.UNNN;n/a;finoox;247-1HCK.0C9.3UK.SCWH-R23.00.0000.000;GACC-RX-020.1-F/2-4.0-ANX-CC-E32C-417;1692;A;2;1;417;Axial;2,857;2,009;2,96;2,39;3,245;2,524;3,072;2,482;2,914;2,319;2,751;2,017;16,52;1411;2550;6;VT0337U;0,171;0,38;D;45,23;66,52;2;;230V-1~-1.7kW;AY7.004792;gacc2;992;393;353;700;299;18,2;16;18;n/a;n/a;0;n/a;No;No;No;200;AC motor;60;X;;;149;;;;;;;;no;no;F;E;Aluminum;4;12;6;yes;piece;1
GACC RX 020.1/1XN/CFA7A.TNNN;GACC RX;020.1/1XN/CFA7A.TNNN;n/a;finoox;247-1HDF.0C9.3YN.00NN-R23.01.0000.000;GACC-RX-020.1-C/1-7.0-ANX-CC-E32C-417;1044;A;1;1;417;Axial;0,754;0,549;0,77;0,639;0,857;0,667;0,781;0,663;0,769;0,627;0,739;0,561;2,44;786;2550;5;VT0337U;0,085;0,38;E;42,38;63,51;0,5;;230V-1~-0.7kW;AY7.004785;gacc1;642;393;353;350;299;9,4;9,52;9,52;n/a;n/a;Inclusive;n/a;No;No;Yes;200;AC motor;60;X;;;109;;;;;;;;no;no;C;E;Aluminum;7;18;3;yes;piece;1
GACC RX 020.1/1XN/DFA7A.UNNN;GACC RX;020.1/1XN/DFA7A.UNNN;n/a;finoox;247-1HEH.0C9.3UN.00NN-R23.00.0000.000;GACC-RX-020.1-D/1-7.0-ANX-CC-E32C-417;1079;A;1;1;417;Axial;0,916;0,638;0,965;0,773;1,053;0,796;1,002;0,791;0,956;0,748;0,892;0,643;3,26;774;2550;5;VT0337U;0,085;0,38;E;42,38;63,51;0,7;;230V-1~-0.7kW;AY7.004785;gacc1;642;393;353;350;299;9,9;9,52;9,52;n/a;n/a;0;n/a;No;No;No;200;AC motor;60;X;;;109;;;;;;;;no;no;D;E;Aluminum;7;24;4;yes;piece;1
GACC RX 020.1/2XN/DFA7A.UNNN;GACC RX;020.1/2XN/DFA7A.UNNN;n/a;finoox;247-1HBB.0C9.3UC.SCWG-R23.00.0000.000;GACC-RX-020.1-D/2-7.0-ANX-CC-E32C-417;1589;A;2;1;417;Axial;1,855;1,313;1,941;1,569;2,119;1,616;2,016;1,606;1,926;1,521;1,807;1,324;6,51;1548;2550;6;VT0337U;0,17;0,38;E;45,23;66,52;1,4;;230V-1~-1.1kW;AY7.004786;gacc2;992;393;353;700;299;16,1;16;16;n/a;n/a;0;n/a;No;No;No;200;AC motor;60;X;;;124;;;;;;;;no;no;D;E;Aluminum;7;12;4;yes;piece;1
GACC RX 020.1/2XN/DFA7E.TNNN;GACC RX;020.1/2XN/DFA7E.TNNN;n/a;finoox;247-1HBC.0C9.3UC.SCWG-R23.01.0800.000;E-GACC-RX-020.1-D/2-7.0-ANX-CC-E32C-417;1724;E;2;1;417;Axial;1,855;1,313;1,941;1,569;2,119;1,616;2,016;1,606;1,926;1,521;1,807;1,324;6,51;1548;2550;6;VT0337U;0,17;0,38;E;45,23;66,52;1,4;230V-1~-1.1kW;;;gacc2;992;393;353;700;299;20,5;16;16;n/a;n/a;Inclusive;n/a;No;Yes;Yes;200;AC motor;60;X;H04BB08800540230;H04CB08600600230;;AY7.004786.1;1;100;880;1;200;860;no;no;D;E;Aluminum;7;12;4;yes;piece;1
GACC RX 020.1/2XN/DFA7E.UNNN;GACC RX;020.1/2XN/DFA7E.UNNN;n/a;finoox;247-1HBC.0C9.3UC.SCWG-R23.00.0800.000;E-GACC-RX-020.1-D/2-7.0-ANX-CC-E32C-417;1724;E;2;1;417;Axial;1,855;1,313;1,941;1,569;2,119;1,616;2,016;1,606;1,926;1,521;1,807;1,324;6,51;1548;2550;6;VT0337U;0,17;0,38;E;45,23;66,52;1,4;230V-1~-1.1kW;;;gacc2;992;393;353;700;299;20,5;16;16;n/a;n/a;0;n/a;No;Yes;No;200;AC motor;60;X;H04BB08800540230;H04CB08600600230;;AY7.004786.1;1;100;880;1;200;860;no;no;D;E;Aluminum;7;12;4;yes;piece;1
GACC RX 020.1/1XN/FFA7A.TNNN;GACC RX;020.1/1XN/FFA7A.TNNN;n/a;finoox;247-1HFK.0C9.3UL.SCWG-R23.01.0000.000;GACC-RX-020.1-F/1-7.0-ANX-CC-E32C-417;1251;A;1;1;417;Axial;1,247;0,936;1,287;1,09;1,413;1,116;1,336;1,11;1,275;1,058;1,249;0,962;4,89;753;2550;5;VT0337U;0,085;0,38;D;42,38;63,51;1,1;;230V-1~-1.0kW;AY7.004791;gacc1;642;393;353;350;299;11,1;16;16;n/a;n/a;Inclusive;n/a;No;No;Yes;200;AC motor;60;X;;;130;;;;;;;;no;no;F;E;Aluminum;7;18;6;yes;piece;1
