TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R454C SC2);DX Evap (R454C SC3);DX Evap (R455A SC2);DX Evap (R455A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE STREAMER;STREAMER;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GACC PX 040.1/3WN/FJA7A.TANN;GACC PX;040.1/3WN/FJA7A.TANN;n/a;finoox;247-1BJ4.1H0.3XS.SJ5H-P13.01.0000.100;GACC PX 040.1F/37-ANW_.E;4510;A;3;1;1734;Axial;13,372;10,556;14,469;12,255;44,05;9644;1310;15;VT0605;0,604;0,85;;55,73;77,81;14,6;;;;gacc3a;2366;560;565;680;406;72,5;22;35;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC PX 040.1/3WN/FJA7E.TNNN;GACC PX;040.1/3WN/FJA7E.TNNN;n/a;finoox;247-1BJ5.1H0.3XS.SJ5H-P13.01.0800.000;GACC PX 040.1F/37-ENW_.E;5898;E;3;1;1734;Axial;13,372;10,556;14,469;12,255;44,05;9644;1310;15;VT0605;0,604;0,85;;55,73;77,81;14,6;400V 3Ph+N 50/60Hz - 5,3kW;;;gacc3a;2366;560;565;680;406;78,6;22;35;n/a;n/a;Inclusive;516;No;Yes;Yes;400;AC motor;50;W;H04BC22400526230;H01AB22400546230;;AY7.004831.1;7;100;2240;3;50;2240;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC PX 040.1/2WN/HJA7A.UANN;GACC PX;040.1/2WN/HJA7A.UANN;n/a;finoox;247-1BGC.1H0.3XZ.SJ5R-P13.00.0000.100;GACC PX 040.1H/27-ANW_.E;3262;A;2;1;1734;Axial;10,715;8,671;11,747;9,73;39,16;6125;1310;13;VT0605;0,41;0,85;;54,23;76,05;13,2;;;;gacc2;1686;560;565;1360;406;59,3;22;35;n/a;n/a;201;Inclusive;Yes;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC PX 040.1/2WN/FJC7E.UNNN;GACC PX;040.1/2WN/FJC7E.UNNN;n/a;finoox;247-1BFX.1H0.3XT.S5NY-P13.00.0800.000;GACC PX 040.1F/27-ENW_.E_PC;4452;E;2;1;1734;Axial;8,394;6,531;9,036;7,202;30,45;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc2;1686;560;565;1360;406;56;16;28;n/a;Inclusive;201;344;No;Yes;No;400;AC motor;50;W;H04BC15600363230;H01AB15600385230;;AY7.004825.1;7;100;1560;3;50;1560;no;no;F;F;Powder coated;7;10;6;yes;piece;1
GACC PX 040.1/4WN/FJC7E.UANN;GACC PX;040.1/4WN/FJC7E.UANN;n/a;finoox;247-1BK5.1H0.3XR.SJ7P-P13.00.0800.100;GACC PX 040.1F/47-ENW_.E_PC;8881;E;4;1;1734;Axial;16,604;13,321;18,183;14,918;60,89;12859;1310;16;VT0605;0,806;0,85;;56,74;79,06;19,5;400V 3Ph+N 50/60Hz - 7,0kW;;;gacc4a;3046;560;565;680;406;102,8;22;42;n/a;Inclusive;380;Inclusive;Yes;Yes;No;400;AC motor;50;W;H04BC29200690230;H01AB29200709230;;AY7.004833.1;7;100;2920;3;50;2920;no;no;F;F;Powder coated;7;4;6;yes;piece;1
GACC PX 040.1/3WN/FJC7E.UNNN;GACC PX;040.1/3WN/FJC7E.UNNN;n/a;finoox;247-1BJD.1H0.3XS.SJ5H-P13.00.0800.000;GACC PX 040.1F/37-ENW_.E_PC;6255;E;3;1;1734;Axial;12,537;9,911;13,598;11,013;45,67;9644;1310;15;VT0605;0,604;0,85;;55,73;77,81;14,6;400V 3Ph+N 50/60Hz - 5,3kW;;;gacc3a;2366;560;565;680;406;78,6;22;35;n/a;Inclusive;279;516;No;Yes;No;400;AC motor;50;W;H04BC22400526230;H01AB22400546230;;AY7.004831.1;7;100;2240;3;50;2240;no;no;F;F;Powder coated;7;6;6;yes;piece;1
GACC PX 031.1/1XN/FHE4A.UANN;GACC PX;031.1/1XN/FHE4A.UANN;n/a;finoox;247-1BB4.1GX.3XK.S5NN-P13.00.0000.100;GACC PX 031.1F/14-ANX_.E_Epoxy;1575;A;1;1;1731;Axial;2,844;2,246;3,111;2,51;13,28;1524;1500;8;VT0603;0,147;0,55;;43,22;64,51;2,8;;;;gacc1;752;430;455;460;332;17,8;16;18;Inclusive;n/a;139;Inclusive;Yes;No;No;315;AC motor;60;X;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;4;24;6;yes;piece;1
GACC PX 031.1/1XN/FHE4E.UANN;GACC PX;031.1/1XN/FHE4E.UANN;n/a;finoox;247-1BB5.1GX.3XK.S5NN-P13.00.0800.100;GACC PX 031.1F/14-ENX_.E_Epoxy;2457;E;1;1;1731;Axial;2,844;2,246;3,111;2,51;13,28;1524;1500;8;VT0603;0,147;0,55;;43,22;64,51;2,8;230V 1Ph+N 50/60Hz - 1,2kW;;;gacc1;752;430;455;460;332;19,2;16;18;Inclusive;n/a;139;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC06600147230;H01AB06400162230;;AY7.004711.1;6;100;660;2;50;640;no;no;F;F;Epoxy coated aluminum;4;24;6;yes;piece;1
GACC PX 031.1/2XN/DHE7A.TNNN;GACC PX;031.1/2XN/DHE7A.TNNN;n/a;finoox;247-1BDN.1GX.3XD.S5NL-P13.01.0000.000;GACC PX 031.1D/27-ANX_.E_Epoxy;1913;A;2;1;1731;Axial;3,449;2,601;3,693;;10,6;3690;1500;10;VT0603;0,288;0,55;;46,04;67,52;3,6;;;;gacc2;1212;430;455;920;332;25,9;16;18;Inclusive;n/a;Inclusive;302;No;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
GACC PX 031.1/2XN/DHE7E.TNNN;GACC PX;031.1/2XN/DHE7E.TNNN;n/a;finoox;247-1BDP.1GX.3XD.S5NL-P13.01.0800.000;GACC PX 031.1D/27-ENX_.E_Epoxy;2644;E;2;1;1731;Axial;3,449;2,601;3,693;;10,6;3690;1500;10;VT0603;0,288;0,55;;46,04;67,52;3,6;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;27,6;16;18;Inclusive;n/a;Inclusive;302;No;Yes;Yes;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
GACC PX 031.1/2XN/FHE7E.UANN;GACC PX;031.1/2XN/FHE7E.UANN;n/a;finoox;247-1BED.1GX.3XJ.S5NQ-P13.00.0800.100;GACC PX 031.1F/27-ENX_.E_Epoxy;3049;E;2;1;1731;Axial;4,772;3,655;5,117;4,009;15,89;3458;1500;10;VT0603;0,291;0,55;;46,04;67,52;5,3;230V 1Ph+N 50/60Hz - 2,1kW;;;gacc2;1212;430;455;920;332;32,4;16;18;Inclusive;n/a;201;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004716.1;6;100;1120;2;50;1100;no;no;F;F;Epoxy coated aluminum;7;16;6;yes;piece;1
GACC PX 031.1/3XN/FHE7E.UANN;GACC PX;031.1/3XN/FHE7E.UANN;n/a;finoox;247-1BHB.1GX.3XH.S5NR-P13.00.0800.100;GACC PX 031.1F/37-ENX_.E_Epoxy;4305;E;3;1;1731;Axial;7,161;5,354;7,641;5,865;23,84;5187;1500;10;VT0603;0,437;0,55;;47,61;69,28;7,8;230V 1Ph+N 50/60Hz - 3,0kW;;;gacc3;1672;430;455;1380;332;45,9;16;22;Inclusive;n/a;272;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004719.1;6;100;1580;2;50;1560;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
GACC PX 031.1/2XN/HHE7A.TANN;GACC PX;031.1/2XN/HHE7A.TANN;n/a;finoox;247-1BEU.1GX.3XN.RQV5-P13.01.0000.100;GACC PX 031.1H/27-ANX_.E_Epoxy;2527;A;2;1;1731;Axial;5,738;4,475;6,168;4,937;21,19;3249;1500;9;VT0603;0,293;0,55;;46,04;67,52;7,1;;;;gacc2;1212;430;455;920;332;33,9;16;22;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
