TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R454C SC2);DX Evap (R454C SC3);DX Evap (R455A SC2);DX Evap (R455A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GASC PX 031.1/1WN/FFC7A.TNNN;GASC PX;031.1/1WN/FFC7A.TNNN;n/a;finoox;251-1B1W.246.3X9.S5QW-P13.01.0000.000;GASC PX 031.1D/17-ANW_.E_PC;1287;A;1;1;2454;Axial;2,575;2,036;2,817;2,262;9,49;1639;1300;11;VT03159U;0,101;0,42;;42,38;63,72;2;;;;GASC1;964;580;337;680;552;16,5;16;18;n/a;Inclusive;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Powder coated;7;12;6;yes;piece;1
GASC PX 031.1/3WN/FFC7E.TNNN;GASC PX;031.1/3WN/FFC7E.TNNN;n/a;finoox;251-1B53.246.3X7.SJ5F-P13.01.0800.000;GASC PX 031.1D/37-ENW_.E_PC;4238;E;3;1;2454;Axial;7,763;6,179;8,491;6,863;28,47;4916;1300;19;VT03159U;0,303;0,42;;46,61;68,49;5,7;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;44,1;22;22;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Powder coated;7;4;6;yes;piece;1
GASC PX 031.1/1WN/DFC4A.TNNN;GASC PX;031.1/1WN/DFC4A.TNNN;n/a;finoox;251-1B0Y.246.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/14-ANW_.E_PC;1256;A;1;1;2454;Axial;2,26;1,702;2,502;1,91;10,7;1566;1300;11;VT03159U;0,101;0,42;;42,43;63,78;1,3;;;;GASC1;964;580;337;680;552;14,6;16;18;n/a;Inclusive;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Powder coated;4;12;4;yes;piece;1
GASC PX 031.1/1WM/DFA7A.TNNN;GASC PX;031.1/1WM/DFA7A.TNNN;n/a;finoox;251-1B0L.247.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/17-ALW_.E;991;A;1;1;2455;Axial;1,742;1,398;1,921;1,561;6,33;1208;900;8;VT03159U;0,088;0,38;;38,32;59,66;1,4;;;;GASC1;964;580;337;680;552;14,5;16;18;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Aluminum;7;12;4;yes;piece;1
GASC PX 031.1/1WM/DDA7E.TNNN;GASC PX;031.1/1WM/DDA7E.TNNN;n/a;finoox;251-1AZX.247.3WZ.S5QQ-P13.01.0800.000;GASC PX 031.1A/17-ELW_.E;1374;E;1;1;2455;Axial;1,181;1,026;1,36;1,151;4,22;866;900;7;VT03159U;0,09;0,38;;38,79;60,05;0,9;230V 1~ - 0.7kW;;;GASC1;964;580;234;680;552;15,1;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004703.1;2;100;880;3;0;890;no;no;D;E;Aluminum;7;8;4;yes;piece;1
GASC PX 031.1/1WM/FFA7A.TNNN;GASC PX;031.1/1WM/FFA7A.TNNN;n/a;finoox;251-1B1A.247.3X9.S5QW-P13.01.0000.000;GASC PX 031.1D/17-ALW_.E;1036;A;1;1;2455;Axial;2,2;1,809;2,432;2,022;9,49;1132;900;8;VT03159U;0,089;0,38;;38,35;59,7;2;;;;GASC1;964;580;337;680;552;16,5;16;18;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Aluminum;7;12;6;yes;piece;1
GASC PX 031.1/3WM/DFA7A.TNNN;GASC PX;031.1/3WM/DFA7A.TNNN;n/a;finoox;251-1B3S.247.3X2.S5QZ-P13.01.0000.000;GASC PX 031.1C/37-ALW_.E;2429;A;3;1;2455;Axial;5,25;4,24;5,789;4,734;18,98;3624;900;14;VT03159U;0,265;0,38;;42,55;64,43;3,8;;;;GASC3;2324;580;337;2040;552;36,3;16;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Aluminum;7;4;4;yes;piece;1
GASC PX 031.1/2WM/FFA7A.TNNN;GASC PX;031.1/2WM/FFA7A.TNNN;n/a;finoox;251-1B32.247.3X8.S5QZ-P13.01.0000.000;GASC PX 031.1D/27-ALW_.E;1912;A;2;1;2455;Axial;4,41;3,639;4,873;4,068;18,98;2263;900;11;VT03159U;0,178;0,38;;41,09;62,71;3,8;;;;GASC2;1644;580;337;1360;552;29,4;16;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Aluminum;7;6;6;yes;piece;1
GASC PX 031.1/1WM/DDE7E.TNNN;GASC PX;031.1/1WM/DDE7E.TNNN;n/a;finoox;251-1B0D.247.3WZ.S5QQ-P13.01.0800.000;GASC PX 031.1A/17-ELW_.E_Epoxy;1524;E;1;1;2455;Axial;1,197;1,01;1,333;1,134;4,22;866;900;7;VT03159U;0,09;0,38;;38,79;60,05;0,9;230V 1~ - 0.7kW;;;GASC1;964;580;234;680;552;15,1;16;18;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004703.1;2;100;880;3;0;890;no;no;D;E;Epoxy coated aluminum;7;8;4;yes;piece;1
GASC PX 031.1/2WM/DFC4A.TNNN;GASC PX;031.1/2WM/DFC4A.TNNN;n/a;finoox;251-1B2Q.247.3WW.S5QX-P13.01.0000.000;GASC PX 031.1C/24-ALW_.E_PC;2148;A;2;1;2455;Axial;3,615;2,887;4,036;3,265;21,4;2110;900;10;VT03159U;0,178;0,38;;41,15;62,77;2,5;;;;GASC2;1644;580;337;1360;552;25,5;16;18;n/a;Inclusive;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Powder coated;4;6;4;yes;piece;1
GASC PX 031.1/2XM/DDA7A.TNNN;GASC PX;031.1/2XM/DDA7A.TNNN;n/a;finoox;251-1B20.248.3WY.S5QS-P13.01.0000.000;GASC PX 031.1A/27-ALX_.E;1757;A;2;1;2456;Axial;2,123;1,799;2,372;2,028;8,44;1385;720;8;VT03159U;0,18;0,39;;38,55;60,08;1,7;;;;GASC2;1644;580;234;1360;552;22,8;16;18;n/a;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;E;Aluminum;7;4;4;yes;piece;1
GASC PX 031.1/1XM/DDA7E.TNNN;GASC PX;031.1/1XM/DDA7E.TNNN;n/a;finoox;251-1AZX.248.3WZ.S5QQ-P13.01.0800.000;GASC PX 031.1A/17-ELX_.E;1374;E;1;1;2456;Axial;1,061;0,898;1,185;1,012;4,22;693;720;6;VT03159U;0,09;0,39;;35,82;57,07;0,9;230V 1~ - 0.7kW;;;GASC1;964;580;234;680;552;15,1;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC08800200230;H03GA08900107230;;AY7.004703.1;2;100;880;3;0;890;no;no;D;E;Aluminum;7;8;4;yes;piece;1
GASC PX 031.1/1XM/DFC4A.TNNN;GASC PX;031.1/1XM/DFC4A.TNNN;n/a;finoox;251-1B0Y.248.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/14-ALX_.E_PC;1256;A;1;1;2456;Axial;1,54;1,253;1,727;1,422;10,7;826;720;6;VT03159U;0,09;0,39;;35,05;56,39;1,3;;;;GASC1;964;580;337;680;552;14,6;16;18;n/a;Inclusive;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;E;Powder coated;4;12;4;yes;piece;1
GASC PX 031.1/31N/DFA7A.TNNN;GASC PX;031.1/31N/DFA7A.TNNN;n/a;finoox;251-1B3S.24G.3X2.S5QZ-P13.01.0000.000;GASC PX 031.1C/37-AN1_.E;2773;A;3;1;2464;Axial;6,398;4,963;6,978;5,503;18,98;5271;1350;21;VT03190;0,26;0,7;;45,67;67,56;3,8;;;;GASC3;2324;580;337;2040;552;34,5;16;22;n/a;n/a;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Aluminum;7;4;4;yes;piece;1
GASC PX 031.1/31N/FFE4A.TNNN;GASC PX;031.1/31N/FFE4A.TNNN;n/a;finoox;251-1B4Q.24G.3X7.S5QU-P13.01.0000.000;GASC PX 031.1D/34-AN1_.E_Epoxy;3230;A;3;1;2464;Axial;9,085;7,284;10,009;8,232;48,15;4259;1350;17;VT03190;0,259;0,7;;47,9;69,78;5,6;;;;GASC3;2324;580;337;2040;552;40,4;16;22;Inclusive;n/a;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;F;E;Epoxy coated aluminum;4;4;6;yes;piece;1
GASC PX 031.1/31N/FFE7E.TNNN;GASC PX;031.1/31N/FFE7E.TNNN;n/a;finoox;251-1B4Z.24G.3X7.SJ5F-P13.01.0800.000;GASC PX 031.1D/37-EN1_.E_Epoxy;4417;E;3;1;2464;Axial;8,257;6,587;9,043;7,322;28,47;4942;1350;19;VT03190;0,26;0,7;;46,12;68;5,7;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;42,3;22;22;Inclusive;n/a;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Epoxy coated aluminum;7;4;6;yes;piece;1
GASC PX 031.1/11N/FFC4E.TNNN;GASC PX;031.1/11N/FFC4E.TNNN;n/a;finoox;251-1B1P.24G.3X9.S5QR-P13.01.0800.000;GASC PX 031.1D/14-EN1_.E_PC;2139;E;1;1;2464;Axial;2,728;2,162;3,038;2,438;16,05;1420;1350;10;VT03190;0,086;0,7;;43,67;65,01;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;17,8;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Powder coated;4;12;6;yes;piece;1
GASC PX 031.1/11M/FFE7E.TNNN;GASC PX;031.1/11M/FFE7E.TNNN;n/a;finoox;251-1B1T.24H.3X9.S5QW-P13.01.0800.000;GASC PX 031.1D/17-EL1_.E_Epoxy;2039;E;1;1;2465;Axial;2,31;1,887;2,55;2,108;9,49;1243;1000;8;VT03190;0,036;0,3;;33,9;55,24;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;17,7;16;18;Inclusive;n/a;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GASC PX 020.1/11N/DDA4E.TNNN;GASC PX;020.1/11N/DDA4E.TNNN;n/a;finoox;251-1AYM.0YE.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/14-EN1_.E;1094;E;1;1;1102;Axial;0,896;0,732;1,019;0,838;4,2;512;2000;6;VT03033U;0,035;0,26;;44,48;65,61;0,5;230V 1~ - 0.5kW;;;GASC1;684;580;234;400;552;9;9,52;9,52;n/a;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC06000133230;H03GA06100073230;;AY7.004696.1;2;100;600;3;0;610;no;no;D;E;Aluminum;4;16;4;yes;piece;1
GASC PX 020.1/31N/DDE7A.TNNN;GASC PX;020.1/31N/DDE7A.TNNN;n/a;finoox;251-1CME.0YE.3X0.00NN-P13.01.0000.000;GASC PX 020.1A/37-AN1_.E_Epoxy;1649;A;3;1;1102;Axial;1,695;1,057;1,831;1,16;7,44;1684;2000;11;VT03033U;0,108;0,26;;48,4;69,87;1,4;;;;GASC3;1484;580;234;1200;552;19,1;9,52;9,52;Inclusive;n/a;Inclusive;No;Yes;200;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;7;16;4;yes;piece;1
GASC PX 020.1/31N/FDC7A.TNNN;GASC PX;020.1/31N/FDC7A.TNNN;n/a;finoox;251-1CNN.0YE.3YL.S5QQ-P13.01.0000.000;GASC PX 020.1B/37-AN1_.E_PC;2050;A;3;1;1102;Axial;2,514;1,757;2,715;1,933;11,17;1606;2000;10;VT03033U;0,107;0,26;;48,64;70,11;2,2;;;;GASC3;1484;580;234;1200;552;21,5;16;18;n/a;Inclusive;Inclusive;No;Yes;200;EC motor;5060;1;;;;;;;;;;;no;no;F;E;Powder coated;7;12;6;yes;piece;1
GASC PX 020.1/31M/DDE4E.TNNN;GASC PX;020.1/31M/DDE4E.TNNN;n/a;finoox;251-1CM3.0YF.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/34-EL1_.E_Epoxy;2321;E;3;1;1103;Axial;1,756;1,083;1,903;1,192;12,59;1210;1500;8;VT03033U;0,061;0,16;;45,11;66,58;1,4;230V 1~ - 1.2kW;;;GASC3;1484;580;234;1200;552;20,7;9,52;9,52;Inclusive;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC14000325230;H03GA14100170230;;AY7.004700.1;2;100;1400;3;0;1410;no;no;D;E;Epoxy coated aluminum;4;16;4;yes;piece;1
GASC PX 020.1/11M/DDC4E.TNNN;GASC PX;020.1/11M/DDC4E.TNNN;n/a;finoox;251-1AYV.0YF.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/14-EL1_.E_PC;1302;E;1;1;1103;Axial;0,691;0,576;0,786;0,663;4,2;403;1500;4;VT03033U;0,02;0,16;;40,68;61,81;0,5;230V 1~ - 0.5kW;;;GASC1;684;580;234;400;552;9;9,52;9,52;n/a;Inclusive;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC06000133230;H03GA06100073230;;AY7.004696.1;2;100;600;3;0;610;no;no;D;E;Powder coated;4;16;4;yes;piece;1
GASC PX 031.1/1XN/FFA7A.TNNN;GASC PX;031.1/1XN/FFA7A.TNNN;n/a;finoox;251-1B1A.245.3X9.S5QW-P13.01.0000.000;GASC PX 031.1D/17-ANX_.E;1036;A;1;1;2453;Axial;2,85;2,24;3,113;2,487;9,49;1731;1390;12;VT03159U;0,136;0,55;;43,48;64,82;2;;;;GASC1;964;580;337;680;552;16,5;16;18;n/a;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;E;Aluminum;7;12;6;yes;piece;1
GASC PX 031.1/1XN/FFE7E.TNNN;GASC PX;031.1/1XN/FFE7E.TNNN;n/a;finoox;251-1B1T.245.3X9.S5QW-P13.01.0800.000;GASC PX 031.1D/17-ENX_.E_Epoxy;1923;E;1;1;2453;Axial;2,812;2,217;3,076;2,463;9,49;1731;1390;12;VT03159U;0,136;0,55;;43,48;64,82;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;18,3;16;18;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GASC PX 031.1/3XN/FFE7E.TNNN;GASC PX;031.1/3XN/FFE7E.TNNN;n/a;finoox;251-1B4Z.245.3X7.SJ5F-P13.01.0800.000;GASC PX 031.1D/37-ENX_.E_Epoxy;4073;E;3;1;2453;Axial;8,481;6,731;9,276;7,476;28,47;5193;1390;20;VT03159U;0,407;0,55;;47,71;69,59;5,7;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;44,1;22;22;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Epoxy coated aluminum;7;4;6;yes;piece;1
GASC PX 031.1/2XN/DFC4E.TNNN;GASC PX;031.1/2XN/DFC4E.TNNN;n/a;finoox;251-1B2R.245.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/24-ENX_.E_PC;2853;E;2;1;2453;Axial;4,685;3,525;5,176;3,952;21,4;3304;1390;16;VT03159U;0,272;0,55;;46,04;67,66;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,3;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Powder coated;4;6;4;yes;piece;1
GASC PX 031.1/3WN/FFA7A.TNNN;GASC PX;031.1/3WN/FFA7A.TNNN;n/a;finoox;251-1B4G.246.3X7.SJ5F-P13.01.0000.000;GASC PX 031.1D/37-ANW_.E;2559;A;3;1;2454;Axial;8,348;6,644;9,13;7,379;28,47;4916;1300;19;VT03159U;0,303;0,42;;46,61;68,49;5,7;;;;GASC3;2324;580;337;2040;552;42,1;22;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Aluminum;7;4;6;yes;piece;1
GASC PX 031.1/4WN/FFA7A.TNNN;GASC PX;031.1/4WN/FFA7A.TNNN;n/a;finoox;251-1B5J.246.3X7.SJ5F-P13.01.0000.000;GASC PX 031.1D/47-ANW_.E;3337;A;4;1;2454;Axial;10,841;8,074;11,745;8,904;37,96;6555;1300;22;VT03159U;0,404;0,42;;47,61;69,74;7,4;;;;GASC4;3004;580;337;1360;552;55;22;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Aluminum;7;4;6;yes;piece;1
GASC PX 031.1/1WN/FFE7E.TNNN;GASC PX;031.1/1WN/FFE7E.TNNN;n/a;finoox;251-1B1T.246.3X9.S5QW-P13.01.0800.000;GASC PX 031.1D/17-ENW_.E_Epoxy;1923;E;1;1;2454;Axial;2,731;2,166;2,992;2,408;9,49;1639;1300;11;VT03159U;0,101;0,42;;42,38;63,72;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;18,3;16;18;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GASC PX 031.1/1WN/DFC7E.TNNN;GASC PX;031.1/1WN/DFC7E.TNNN;n/a;finoox;251-1B17.246.3X4.S5QV-P13.01.0800.000;GASC PX 031.1C/17-ENW_.E_PC;1790;E;1;1;2454;Axial;1,956;1,508;2,135;1,673;6,33;1728;1300;12;VT03159U;0,1;0,42;;42,41;63,75;1,4;230V 1~ - 0.9kW;;;GASC1;964;580;337;680;552;16,4;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004702.1;3;100;880;3;0;890;no;no;D;E;Powder coated;7;12;4;yes;piece;1
GASC PX 031.1/2WN/DFC4E.TNNN;GASC PX;031.1/2WN/DFC4E.TNNN;n/a;finoox;251-1B2R.246.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/24-ENW_.E_PC;2853;E;2;1;2454;Axial;4,556;3,455;5,042;3,879;21,4;3131;1300;15;VT03159U;0,203;0,42;;45,17;66,79;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,3;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Powder coated;4;6;4;yes;piece;1
GASC PX 031.1/1WN/FFC4E.TNNN;GASC PX;031.1/1WN/FFC4E.TNNN;n/a;finoox;251-1B1P.246.3X9.S5QR-P13.01.0800.000;GASC PX 031.1D/14-ENW_.E_PC;2023;E;1;1;2454;Axial;2,75;2,176;3,063;2,453;16,05;1438;1300;10;VT03159U;0,102;0,42;;42,65;64;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;18,4;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Powder coated;4;12;6;yes;piece;1
GASC PX 031.1/2WM/DFA7E.TNNN;GASC PX;031.1/2WM/DFA7E.TNNN;n/a;finoox;251-1B2D.247.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/27-ELW_.E;2524;E;2;1;2455;Axial;3,496;2,819;3,855;3,148;12,65;2416;900;12;VT03159U;0,176;0,38;;41,05;62,67;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,1;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Aluminum;7;6;4;yes;piece;1
GASC PX 031.1/1WM/FFE7E.TNNN;GASC PX;031.1/1WM/FFE7E.TNNN;n/a;finoox;251-1B1T.247.3X9.S5QW-P13.01.0800.000;GASC PX 031.1D/17-ELW_.E_Epoxy;1923;E;1;1;2455;Axial;2,169;1,788;2,4;1,999;9,49;1132;900;8;VT03159U;0,089;0,38;;38,35;59,7;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;18,3;16;18;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GASC PX 031.1/2XM/DDA7E.TNNN;GASC PX;031.1/2XM/DDA7E.TNNN;n/a;finoox;251-1B21.248.3WY.S5QS-P13.01.0800.000;GASC PX 031.1A/27-ELX_.E;2363;E;2;1;2456;Axial;2,123;1,799;2,372;2,028;8,44;1385;720;8;VT03159U;0,18;0,39;;38,55;60,08;1,7;230V 1~ - 1.3kW;;;GASC2;1644;580;234;1360;552;24,3;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004706.1;2;100;1560;3;0;1570;no;no;D;E;Aluminum;7;4;4;yes;piece;1
GASC PX 031.1/3XM/DFA7A.TNNN;GASC PX;031.1/3XM/DFA7A.TNNN;n/a;finoox;251-1B3S.248.3X2.S5QZ-P13.01.0000.000;GASC PX 031.1C/37-ALX_.E;2429;A;3;1;2456;Axial;4,425;3,702;4,965;4,154;18,98;2838;720;11;VT03159U;0,27;0,39;;39,05;60,93;3,8;;;;GASC3;2324;580;337;2040;552;36,3;16;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;E;Aluminum;7;4;4;yes;piece;1
GASC PX 031.1/2XM/FFA7E.TNNN;GASC PX;031.1/2XM/FFA7E.TNNN;n/a;finoox;251-1B33.248.3X8.S5QZ-P13.01.0800.000;GASC PX 031.1D/27-ELX_.E;2768;E;2;1;2456;Axial;3,699;3,121;4,121;3,483;18,98;1780;720;9;VT03159U;0,18;0,39;;37,59;59,21;3,8;230V 1~ - 2.0kW;;;GASC2;1644;580;337;1360;552;31,4;16;22;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004707.1;4;100;1560;3;0;1570;no;no;F;E;Aluminum;7;6;6;yes;piece;1
GASC PX 031.1/1XM/DFE4E.TNNN;GASC PX;031.1/1XM/DFE4E.TNNN;n/a;finoox;251-1B0V.248.3X4.S5QV-P13.01.0800.000;GASC PX 031.1C/14-ELX_.E_Epoxy;1731;E;1;1;2456;Axial;1,703;1,388;1,911;1,577;10,7;826;720;6;VT03159U;0,09;0,39;;35,05;56,39;1,3;230V 1~ - 0.9kW;;;GASC1;964;580;337;680;552;16,4;16;18;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC08800200230;H03GA08900107230;;AY7.004702.1;3;100;880;3;0;890;no;no;D;E;Epoxy coated aluminum;4;12;4;yes;piece;1
GASC PX 031.1/2XM/DDE7A.TNNN;GASC PX;031.1/2XM/DDE7A.TNNN;n/a;finoox;251-1B24.248.3WY.S5QS-P13.01.0000.000;GASC PX 031.1A/27-ALX_.E_Epoxy;1998;A;2;1;2456;Axial;2,089;1,77;2,333;1,996;8,44;1385;720;8;VT03159U;0,18;0,39;;38,55;60,08;1,7;;;;GASC2;1644;580;234;1360;552;22,8;16;18;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;7;4;4;yes;piece;1
GASC PX 031.1/3XM/FFE7A.TNNN;GASC PX;031.1/3XM/FFE7A.TNNN;n/a;finoox;251-1B4Y.248.3X7.SJ5F-P13.01.0000.000;GASC PX 031.1D/37-ALX_.E_Epoxy;2886;A;3;1;2456;Axial;5,488;4,635;6,117;5,175;28,47;2671;720;10;VT03159U;0,27;0,39;;39,09;60,97;5,7;;;;GASC3;2324;580;337;2040;552;42,1;22;22;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;E;Epoxy coated aluminum;7;4;6;yes;piece;1
GASC PX 031.1/1XM/DDC7E.TNNN;GASC PX;031.1/1XM/DDC7E.TNNN;n/a;finoox;251-1B0H.248.3WZ.S5QQ-P13.01.0800.000;GASC PX 031.1A/17-ELX_.E_PC;1598;E;1;1;2456;Axial;0,987;0,835;1,102;0,941;4,22;693;720;6;VT03159U;0,09;0,39;;35,82;57,07;0,9;230V 1~ - 0.7kW;;;GASC1;964;580;234;680;552;15,1;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC08800200230;H03GA08900107230;;AY7.004703.1;2;100;880;3;0;890;no;no;D;E;Powder coated;7;8;4;yes;piece;1
GASC PX 031.1/2XM/DFC7E.TNNN;GASC PX;031.1/2XM/DFC7E.TNNN;n/a;finoox;251-1B2Z.248.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/27-ELX_.E_PC;2832;E;2;1;2456;Axial;2,742;2,291;3,076;2,57;12,65;1892;720;9;VT03159U;0,18;0,39;;37,55;59,17;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,1;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Powder coated;7;6;4;yes;piece;1
